"symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant","GENENAME"
"Ark2c",0.00996395540429562,2.97322884775713,0.057259555844745,0.954531191144746,0.97175548627961,-6.66689246253959,"No","arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C"
"Smim20",-0.00995832013566719,3.84537019593803,-0.0769026481142636,0.938960206983821,0.961604701752255,-6.97210219469626,"No","small integral membrane protein 20"
"Rpl32",-0.00995663687454999,9.44459884540657,-0.273046535849577,0.785767329297155,0.857813109081667,-8.42222200156575,"No","ribosomal protein L32"
"Jrk",-0.00995297497552199,3.54349173218088,-0.0691591395920879,0.945095932067778,0.965531609694243,-6.86737297978487,"No","jerky"
"Rnaset2b",-0.00993361972104284,5.43567059012309,-0.134159219783489,0.893731551069359,0.931199607990992,-7.50840660281806,"No","ribonuclease T2B"
"Masp1",0.00988944374598374,7.28559501327111,0.232513233158856,0.816941061898374,0.879919360290249,-8.04996548808623,"No","MBL associated serine protease 1"
"Rpl32l",0.00988076792192156,0.0105385634744877,0.021491480922864,0.982925845150407,0.9896612556857,-5.7528569980124,"No","ribosomal protein L32-like"
"Anapc4",-0.0098582210778295,6.38979070030391,-0.178657718527362,0.858816236706054,0.908196132631813,-7.8086770521339,"No","anaphase promoting complex subunit 4"
"Ubap2l",-0.00985107313746322,8.07083235791117,-0.269234251585673,0.788685215651658,0.860225957947493,-8.20099028860321,"No","ubiquitin-associated protein 2-like"
"Dgcr8",0.00977507231349713,5.36136008165788,0.12816982579878,0.898448821181804,0.934003979787117,-7.48445177118624,"No","DGCR8, microprocessor complex subunit"
"Psmb6",0.00973283181924377,6.68518989817797,0.194630189757317,0.84634859070346,0.900280589204133,-7.89222684277913,"No","proteasome (prosome, macropain) subunit, beta type 6"
"Zdhhc17",-0.00968555028753234,4.96630996342552,-0.110374206346541,0.912485790841743,0.943826681313912,-7.35417572497246,"No","zinc finger, DHHC domain containing 17"
"Hmgcl",-0.00966436495980049,5.14144970142896,-0.118261265684354,0.906260846801617,0.939277093448912,-7.41198231626057,"No","3-hydroxy-3-methylglutaryl-Coenzyme A lyase"
"Selenof",-0.00966099021412463,7.77729051627013,-0.253831171365909,0.800505164332969,0.868204433393082,-8.15343489068763,"No","selenoprotein F"
"Zfp292",0.00960835203111137,6.05396731133461,0.155336129962334,0.877084559962134,0.919659477043106,-7.70974170769887,"No","zinc finger protein 292"
"Wdr6",0.00957963520685622,6.80338677662742,0.196360319528513,0.845000407015639,0.899361374740102,-7.9257953959852,"No","WD repeat domain 6"
"Mnat1",0.00957323330727607,5.97708135413784,0.153927719323061,0.878190056304567,0.920169206398274,-7.68537537317532,"No","menage a trois 1"
"Hoxb2",-0.00957217591403294,0.0705791995515969,-0.0210316966907002,0.983291070672668,0.98980538326916,-5.7673992755509,"No","homeobox B2"
"Aurka",-0.00952160593412268,5.64887420550535,-0.135910967794722,0.892352587978053,0.930270267726068,-7.57969305883249,"No","aurora kinase A"
"Nek3",-0.00950715339166459,2.25020601243099,-0.0419752195730756,0.966659648305341,0.979385682752686,-6.41523663692429,"No","NIMA (never in mitosis gene a)-related expressed kinase 3"
"Tmed1",-0.00949711618703114,4.71298228518021,-0.0974312580592198,0.922712911936958,0.950508038945228,-7.27057340642804,"No","transmembrane p24 trafficking protein 1"
"Sugp2",-0.00942682322583748,5.99856887887863,-0.153276403586296,0.878701372653501,0.920444258493333,-7.69232353076623,"No","SURP and G patch domain containing 2"
"Uck2",0.00941191712078064,7.43449259291408,0.214938928143384,0.830553372300977,0.889632978946995,-8.09003608196889,"No","uridine-cytidine kinase 2"
"Jup",-0.00936723110578631,5.88551177075678,-0.146939023198966,0.883679218242316,0.923604692184633,-7.6566319518075,"No","junction plakoglobin"
"Cd47",0.00934929502264048,7.04024730024971,0.20428220954292,0.838833369052664,0.894806609183209,-7.99114675142365,"No","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)"
"Pxdn",0.0093406391651238,8.1771260835413,0.256075194050808,0.798780165717462,0.867197927309284,-8.22146840181973,"No","peroxidasin"
"Ybx2",0.00931537251142597,1.81095176234616,0.0345074296202751,0.972588560578158,0.983277393987639,-6.26746642392671,"No","Y box protein 2"
"Ormdl1",-0.0092817112965438,4.04825483147496,-0.0757972367597932,0.93983588336918,0.962069024385952,-7.04239318034301,"No","ORM1-like 1 (S. cerevisiae)"
"Alg2",0.00924018959693172,6.1293777727979,0.156485122113446,0.876182869575886,0.919074382136908,-7.73322629367969,"No","ALG2 alpha-1,3/1,6-mannosyltransferase"
"Immt",-0.00920777073282094,6.70652396997984,-0.181401739518995,0.856671670829364,0.906905754020528,-7.90082639435435,"No","inner membrane protein, mitochondrial"
"Tubgcp6",-0.00920557936589072,5.60409993477933,-0.127369221514378,0.899079662989063,0.934514472467876,-7.56573465171894,"No","tubulin, gamma complex component 6"
"Ptgr1",0.00919666937339093,5.25646293712246,0.112595541785251,0.910732004252322,0.942668960276962,-7.45121297301155,"No","prostaglandin reductase 1"
"Gpbp1l1",0.00919605049055308,5.83806932211082,0.136757412098532,0.891686392596001,0.92979324303214,-7.64262556351098,"No","GC-rich promoter binding protein 1-like 1"
"Cdc5lrt10",-0.00917692567303564,-1.31054880923431,-0.0137229891829826,0.989097107532761,0.993033295150965,-5.46787512450691,"No","cell division cycle 5 like, retrotransposed 10"
"Ccl7",-0.00916306166754581,5.48314920500203,-0.124408445237012,0.901413192588452,0.935921400691116,-7.52563676296343,"No","C-C motif chemokine ligand 7"
"Rab3gap1",-0.00912722096998624,6.02303013526565,-0.149428599351309,0.881723148459012,0.92238001261278,-7.70072877403061,"No","RAB3 GTPase activating protein subunit 1"
"Trip13",-0.0091217325763216,4.74899620153117,-0.0970874978367731,0.922984727232765,0.950641564306679,-7.28265742598251,"No","thyroid hormone receptor interactor 13"
"Serinc4",-0.00910679203702332,2.16311088093054,-0.0381327465517547,0.969710093122487,0.981008826143662,-6.38563392668872,"No","serine incorporator 4"
"Fzd2",0.00904275259647543,6.74378248916804,0.181692520764524,0.856444476544417,0.906763726017532,-7.9115128657169,"No","frizzled class receptor 2"
"Erbin",-0.0090388266212229,7.75980020396473,-0.23620441403964,0.814089061441968,0.877625158472995,-8.15446619591646,"No","Erbb2 interacting protein"
"Tmem134",-0.00900614784989913,5.70269631548618,-0.132772553219864,0.89482335858967,0.931693251600476,-7.59813069481602,"No","transmembrane protein 134"
"Appbp2",0.00900041909128693,5.72730604357545,0.131322992544459,0.8959649049433,0.932436701743218,-7.60655674872501,"No","amyloid beta precursor protein binding protein 2"
"Zfp35",-0.0089947358323547,3.75762306219611,-0.0667604016553289,0.946997315790238,0.966620391874805,-6.94233182597488,"No","zinc finger protein 35"
"Gpr108",-0.00894034812721198,5.9613310501593,-0.143251129652817,0.886578144220146,0.925983156254302,-7.68178343013909,"No","G protein-coupled receptor 108"
"Fgd1",-0.00889560538812435,5.37482590496911,-0.117943292993118,0.906511698536298,0.939391453237917,-7.4901512227868,"No","FYVE, RhoGEF and PH domain containing 1"
"Nfx1",0.00889259291588214,7.25266581239813,0.201020845500166,0.841371072098926,0.896646198124994,-8.04851527874274,"No","nuclear transcription factor, X-box binding 1"
"Cog2",0.00887344369495589,5.60159449743579,0.125648318973958,0.900435881165903,0.935241791147805,-7.56523701972242,"No","component of oligomeric golgi complex 2"
"Ypel5",-0.00887307942477607,5.48911996764928,-0.120030363183542,0.90486536446334,0.938558280058903,-7.52820372552222,"No","yippee like 5"
"Mtcp1",0.00879518542185544,1.60009620366389,0.0308059750094279,0.97552785816556,0.985031188002696,-6.19839080611315,"No","mature T cell proliferation 1"
"Prrc1",-0.00875430619426655,6.91801808351505,-0.187544205345869,0.85187503494807,0.904036297312965,-7.96006126392094,"No","proline-rich coiled-coil 1"
"Elac2",-0.00874486007894749,5.6175549643477,-0.117488461619394,0.906870536029567,0.939544857992511,-7.57148336165853,"No","elaC ribonuclease Z 2"
"Cox15",0.00873512429416787,5.24756645527146,0.110040781086905,0.912749074378579,0.943927251653497,-7.44848908401708,"No","cytochrome c oxidase assembly protein 15"
"Hook3",-0.00865028553185304,6.6003068098057,-0.169059125560386,0.866326238187042,0.912601286598829,-7.87226420102173,"No","hook microtubule tethering protein 3"
"Myg1",-0.00863586924225868,5.49744143850173,-0.119307666853828,0.905435398631698,0.938914828497207,-7.5310650024969,"No","melanocyte proliferating gene 1"
"Rilpl2",0.00859150634078891,4.68260763282359,0.0844562981586033,0.932978495672373,0.957394893755587,-7.26158855626448,"No","Rab interacting lysosomal protein-like 2"
"Pcdhb15",-0.00856197244775429,-0.020778945504966,-0.0186271199810725,0.985201181532897,0.990683988740044,-5.74527476206009,"No","protocadherin beta 15"
"Txndc12",-0.00855763829914398,6.32745189989272,-0.150675556304153,0.880743686697014,0.921875859073175,-7.79467964608275,"No","thioredoxin domain containing 12 (endoplasmic reticulum)"
"Ckap5",0.00853770378218778,7.45417429215357,0.204743339139343,0.83847469704818,0.894680805540756,-8.09674816002532,"No","cytoskeleton associated protein 5"
"Rpl10a",-0.00852018845891583,10.1453289485062,-0.308182887601473,0.759024528216304,0.838011708353226,-8.53208148256162,"No","ribosomal protein L10A"
"Speg",0.00846122245018381,5.88618208706218,0.13243295191537,0.895090778731961,0.931889652139301,-7.65900093711964,"No","SPEG complex locus"
"Mapk8",-0.00845559254205258,4.66063709520945,-0.086640971888843,0.931249167458607,0.956280824674682,-7.25382478106423,"No","mitogen-activated protein kinase 8"
"Iqsec2",0.00842980678670325,4.7739868003047,0.0882838784470332,0.929948906155155,0.955459261118839,-7.29196855147095,"No","IQ motif and Sec7 domain 2"
"Nr2c1",0.00838612784060716,4.96426464685794,0.094330605622523,0.925164965560323,0.95215369107967,-7.35522233169644,"No","nuclear receptor subfamily 2, group C, member 1"
"Wdfy3",0.00834927044747032,6.74539227375787,0.168070248865257,0.867100657691911,0.912827956080312,-7.91439192798311,"No","WD repeat and FYVE domain containing 3"
"Pcgf1",-0.00830230467376603,3.4049054747365,-0.0539909409166558,0.957124099788532,0.973356140296122,-6.81961563559407,"No","polycomb group ring finger 1"
"Mdm1",-0.00825382815506135,4.19047088943173,-0.0720235444410757,0.942825853859777,0.964170133228228,-7.09208800300614,"No","MDM1 nuclear protein"
"Nadsyn1",0.00816801722176716,3.83561289901678,0.0637923964882108,0.949350362262761,0.968031450229835,-6.96971374735899,"No","NAD synthetase 1"
"Stt3a",0.00816636626155806,8.33950528890692,0.230738180495516,0.818313449088238,0.880819697465825,-8.25266842405516,"No","STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae)"
"Ppm1d",0.00809407508770823,4.82492551507373,0.0887270812105398,0.929598170630427,0.955245707001186,-7.30908420453371,"No","protein phosphatase 1D magnesium-dependent, delta isoform"
"Sec23ip",-0.00805274421650795,6.43026721667539,-0.149785728108378,0.881442611360459,0.922273112361392,-7.8254786356785,"No","Sec23 interacting protein"
"Ccn3",0.00804144137568208,4.6419760630629,0.0828973223360021,0.934212737328198,0.958293710074057,-7.24782775251528,"No","cellular communication network factor 3"
"Emc4",-0.00804045865050607,5.03386733705597,-0.0925800877446986,0.926549631277265,0.952698794202423,-7.37867276131238,"No","ER membrane protein complex subunit 4"
"Ccnt1",0.00800926780680242,6.42609570133228,0.147627399285616,0.883138285159265,0.923340186735577,-7.82464695638662,"No","cyclin T1"
"Fxn",-0.00799005455329593,3.21535792048352,-0.0500196224970262,0.960275068577188,0.975449209294658,-6.75276239627534,"No","frataxin"
"Slc25a40",0.00796902947085691,4.16894941276246,0.0698277216143246,0.944566030487876,0.9654328385303,-7.08482230018335,"No","solute carrier family 25, member 40"
"Psmd3",0.00796519702260789,8.08476053797936,0.212067611444777,0.832782455069348,0.89106488866709,-8.21721822748729,"No","proteasome (prosome, macropain) 26S subunit, non-ATPase, 3"
"Epop",0.00793361358056634,5.84453587091692,0.119684577126207,0.905138100521474,0.938695535722689,-7.64694379366019,"No","elongin BC and polycomb repressive complex 2 associated protein"
"Cadm4",-0.00792294194945854,6.2119400513507,-0.137817764075557,0.890851951492593,0.929212999719749,-7.76148369089074,"No","cell adhesion molecule 4"
"Ttc3",0.00791859246366083,8.17017228298754,0.219599075872022,0.826938552694371,0.886474415784209,-8.22917538604205,"No","tetratricopeptide repeat domain 3"
"Tgif2",0.00786439983426359,5.28047974058995,0.098644029031302,0.921754033654476,0.949593434316511,-7.4607165048059,"No","TGFB-induced factor homeobox 2"
"Mbd2",-0.00786363160156403,6.71481699213552,-0.157668981015349,0.875253989303714,0.918401954477439,-7.90730567384911,"No","methyl-CpG binding domain protein 2"
"Cstf2t",0.00782537408723489,5.78369357230923,0.114413349537595,0.909297141810104,0.941621134072406,-7.62739619253814,"No","cleavage stimulation factor, 3' pre-RNA subunit 2, tau"
"Wdr18",-0.00778812075507223,5.4929966765462,-0.107266913173181,0.914939789537618,0.944903060624661,-7.53096914981127,"No","WD repeat domain 18"
"Ankrd17",-0.00776335110042831,7.97217797869518,-0.21113678681105,0.833505377018866,0.891512710672687,-8.19873101687169,"No","ankyrin repeat domain 17"
"Cldn34c1",0.00774805479675614,2.17480173749382,0.0323193305668028,0.974326070258758,0.98433803441102,-6.38992925469372,"No","claudin 34C1"
"Kpna3",0.00774660250236892,6.40016219697104,0.141745465807052,0.887762144555944,0.927002548602697,-7.81783532577446,"No","karyopherin subunit alpha 3"
"Zfp871",-0.00773950546523671,7.2238482222136,-0.174993098551794,0.861681952792779,0.9098598896135,-8.04606366285355,"No","zinc finger protein 871"
"Clcn7",0.00773451309216681,5.59190857915173,0.108727140872208,0.913786463131562,0.944171554965168,-7.56399205324645,"No","chloride channel, voltage-sensitive 7"
"Adra2a",-0.00772228927811149,-0.774284840625087,-0.0137947030420566,0.989040134654452,0.993033295150965,-5.57559832563279,"No","adrenergic receptor, alpha 2a"
"Ppp1r21",0.00770409124699245,5.4660354328971,0.104782602039006,0.916902384839884,0.946272135512048,-7.52224206047068,"No","protein phosphatase 1, regulatory subunit 21"
"Dguok",-0.00769954190920452,4.03134547711017,-0.0636770800013101,0.949441794917797,0.968048363569153,-7.03740229135974,"No","deoxyguanosine kinase"
"Bcl2",0.00766038852785148,4.60994427492014,0.0774484508542078,0.938527864951671,0.961318835779746,-7.23728132071043,"No","B cell leukemia/lymphoma 2"
"Triqk",-0.0076378605858374,3.04364832782018,-0.0448692814136765,0.964362451593683,0.978031770262438,-6.69231005977585,"No","triple QxxK/R motif containing"
"1110059E24Rik",-0.0076119663390367,4.8866795897911,-0.0856532668414833,0.932030967151556,0.956642823503758,-7.3299707824802,"No","RIKEN cDNA 1110059E24 gene"
"Eif1a",0.00759898671850798,7.23363937460425,0.177490027108756,0.859729160936865,0.908874020468597,-8.04823168336106,"No","eukaryotic translation initiation factor 1A"
"Ankrd40",0.00754879196183506,6.65074016042801,0.147753189203744,0.883039444164936,0.923340186735577,-7.89039352683603,"No","ankyrin repeat domain 40"
"Mier3",-0.00749372549216165,4.74744435476921,-0.0797133228234145,0.936734011388868,0.960207729314187,-7.28366659958102,"No","MIER family member 3"
"Zkscan5",0.00747988364248564,4.4741982199116,0.0727034293855013,0.942287105389765,0.963840337069044,-7.19089613968298,"No","zinc finger with KRAB and SCAN domains 5"
"Smim30",0.00747044342777065,4.32072644337139,0.0683460011839507,0.945740439018349,0.965639573750514,-7.13775948164152,"No","small integral membrane protein 30"
"Tada1",-0.0073913233050197,4.13223765329939,-0.0613316015937328,0.951301634823482,0.96942718994168,-7.07256605759414,"No","transcriptional adaptor 1"
"Taf10",-0.00737347798300139,5.28654726143958,-0.0938786230104551,0.925522463285726,0.952375008203282,-7.46315380920604,"No","TATA-box binding protein associated factor 10"
"Zfp609",0.00733711773915763,7.03214154186013,0.159312258500319,0.873964932016372,0.917827447470924,-7.99717920501377,"No","zinc finger protein 609"
"Lsm8",-0.00731052059257303,4.23475556933392,-0.0638759986606193,0.949284075823682,0.968031450229835,-7.10795647281804,"No","LSM8 homolog, U6 small nuclear RNA associated"
"Gtf2a1",0.00729120787969989,5.20382156100601,0.0889852980333388,0.929393833119597,0.955109134012922,-7.43603252519833,"No","general transcription factor II A, 1"
"Wdcp",0.00728414379070555,4.70793025429104,0.0756020889661706,0.939990481847434,0.962079970359923,-7.270819546584,"No","WD repeat and coiled coil containing"
"Cdc25c",0.00726035478233612,4.0505895343293,0.0604505279950162,0.952000350282224,0.969991365055522,-7.04435713082837,"No","cell division cycle 25C"
"Ralgapa2",0.00724297394260434,5.18726207368329,0.089774713823137,0.928769165849766,0.954613922405813,-7.43040496898928,"No","Ral GTPase activating protein, alpha subunit 2 (catalytic)"
"Ezr",-0.0072329148430028,6.83610662372324,-0.150541890337546,0.880848669932715,0.921875859073175,-7.94318703415394,"No","ezrin"
"Smg1",0.00722420812148061,7.81244224722449,0.186973013117197,0.852320843540573,0.904216765785325,-8.17520609013067,"No","SMG1 nonsense mediated mRNA decay associated PI3K related kinase"
"Mrpl20",-0.00721046196908273,4.21155345593399,-0.0642156996970012,0.94901473758223,0.967982001389274,-7.09994562673832,"No","mitochondrial ribosomal protein L20"
"Snx12",0.00719760773570183,5.69785280624056,0.106013385810385,0.915930005170469,0.945698865025352,-7.5998312838046,"No","sorting nexin 12"
"Farp2",-0.00717975549087844,3.77651293859501,-0.0539010500593886,0.957195414610254,0.973356140296122,-6.94962972593786,"No","FERM, RhoGEF and pleckstrin domain protein 2"
"Zfp507",-0.0071774455346426,6.17406719102755,-0.123603578457624,0.902047698595461,0.936289378816947,-7.75171633124775,"No","zinc finger protein 507"
"Gtf2h2",0.00717570266816804,4.47312609616518,0.0653068376615704,0.948149649261974,0.967320994985644,-7.19102675915291,"No","general transcription factor II H, polypeptide 2"
"B4gat1",-0.00711771862475923,5.29727997422396,-0.0900801205307276,0.928527508586902,0.954438908157708,-7.46713824297072,"No","beta-1,4-glucuronyltransferase 1"
"Wdr91",-0.00699483704736461,4.62746342729803,-0.0692584018546449,0.945017257672089,0.965525005909185,-7.2438635059945,"No","WD repeat domain 91"
"Stx8",0.00698569681626064,4.02309873288932,0.0563277958780981,0.955270283447757,0.971989875959208,-7.03513645379784,"No","syntaxin 8"
"Ndufv2",-0.00694746394459318,5.89635940727826,-0.107509219989916,0.914748396436377,0.944778372373768,-7.66526276393185,"No","NADH:ubiquinone oxidoreductase core subunit V2"
"Slc35e2",-0.00686279908040404,4.86078865280911,-0.0752286206979714,0.940286354456358,0.962161846287286,-7.32218779907495,"No","solute carrier family 35, member E2"
"Dlk1",-0.00683948384352229,3.83188623969273,-0.0528835168050042,0.958002697958817,0.973658716510135,-6.96898963191116,"No","delta like non-canonical Notch ligand 1"
"Map7d1",-0.00679079306210822,7.66735873998636,-0.174459727947206,0.86209920282853,0.910084355046603,-8.14902879578404,"No","MAP7 domain containing 1"
"Zfp358",0.00676813195376274,5.47191082730622,0.091892427939968,0.927093635229961,0.953184851723169,-7.52549262717766,"No","zinc finger protein 358"
"Zfp512",0.00675697842844481,5.82775750086046,0.103706301938029,0.91775281937122,0.946857480541095,-7.64322929367918,"No","zinc finger protein 512"
"Napg",-0.00671377469093323,5.52889289182565,-0.0929140099097788,0.926285479943025,0.952698794202423,-7.54447106576774,"No","N-ethylmaleimide sensitive fusion protein attachment protein gamma"
"Ndufb9",-0.00664272100447916,5.92573981444157,-0.103125657247755,0.918211653761154,0.947167478897321,-7.67524870779216,"No","NADH:ubiquinone oxidoreductase subunit B9"
"Rmnd1",0.00661659837868237,5.26230515103767,0.0801758329532459,0.936367728239942,0.960135958151554,-7.45632768287655,"No","required for meiotic nuclear division 1 homolog"
"Fxyd7",-0.00660148213410437,2.45369179913008,-0.0314664085590518,0.975003386634795,0.984743371113953,-6.48594345925364,"No","FXYD domain-containing ion transport regulator 7"
"Tmem39a",0.00658975549852462,6.39123845250169,0.120663500161526,0.904366012455518,0.938194363391309,-7.81799259040688,"No","transmembrane protein 39a"
"Rad51",-0.00658091788831831,5.08305360440064,-0.0780693620658361,0.938036050492487,0.960993157033035,-7.39637152213413,"No","RAD51 recombinase"
"Ube2c",0.00657422117317071,6.26985355833821,0.116582769525156,0.907585136371689,0.940139514907488,-7.7818649077809,"No","ubiquitin-conjugating enzyme E2C"
"Ss18",0.00649000120866019,6.65795933749267,0.128427990300945,0.898245412648171,0.933916620357107,-7.89519555228208,"No","SS18, subunit of BAF chromatin remodeling complex"
"Arhgap29",-0.00644994427739908,6.30021611954045,-0.111337156947166,0.911725468827792,0.943338709481934,-7.79165788752868,"No","Rho GTPase activating protein 29"
"Antxr1",-0.0064477155794182,7.10834136055798,-0.144107359871163,0.885904950925593,0.925569237289116,-8.02025406189577,"No","anthrax toxin receptor 1"
"Rfc2",0.00644314071637808,6.04201398282239,0.10584993347481,0.91605913315365,0.945698865025352,-7.71253061643175,"No","replication factor C (activator 1) 2"
"Sdhaf2",0.00641123334850336,4.93586643408551,0.0731736841223052,0.941914486077763,0.963532904394902,-7.34746995891544,"No","succinate dehydrogenase complex assembly factor 2"
"Zfp846",-0.00640733710017518,3.70250846163793,-0.047636000173116,0.96216661831279,0.976925343872755,-6.9242650842372,"No","zinc finger protein 846"
"Zfp968",-0.00640103434611738,2.79729181394124,-0.0343823071280762,0.972687913415189,0.983277393987639,-6.60590600118401,"No","zinc finger protein 968"
"Nfix",0.00639070344776725,8.48810188959461,0.189292355109943,0.850510927470608,0.902769041137533,-8.28402211934623,"No","nuclear factor I/X"
"Sumo2",0.00636991966911354,7.62295962066791,0.155842596331709,0.876687081960834,0.919386899835162,-8.14287661973125,"No","small ubiquitin-like modifier 2"
"Mrpl46",-0.00632881143145959,3.29709008610773,-0.0403519058165548,0.967948298783668,0.979981204095388,-6.78220039265835,"No","mitochondrial ribosomal protein L46"
"Zdhhc8",0.00632413787497594,7.06685666776826,0.139184338804944,0.889776712174783,0.928671018537899,-8.00978583055157,"No","zinc finger, DHHC domain containing 8"
"Gamt",0.0062886287936326,3.53529653659997,0.0436547332926392,0.965326478096123,0.978501392220129,-6.86613129732941,"No","guanidinoacetate methyltransferase"
"Usp2",-0.00623705386510378,2.55645082953038,-0.0298193616025817,0.976311379756802,0.985469362280546,-6.52165515578923,"No","ubiquitin specific peptidase 2"
"Twist1",-0.00622570347746955,5.19748873018875,-0.0760339522382152,0.939648357581989,0.96196063847073,-7.43494274988292,"No","twist basic helix-loop-helix transcription factor 1"
"Ppp2r5c",-0.0062064968200737,6.9711227225987,-0.13334024652955,0.89437635404923,0.931369137847892,-7.98392861177563,"No","protein phosphatase 2, regulatory subunit B', gamma"
"Tubgcp2",0.00611464052591225,5.87584108583957,0.092618877715055,0.926518945788208,0.952698794202423,-7.66021566416458,"No","tubulin, gamma complex component 2"
"Emc7",0.00601184751703424,5.83871373800698,0.0931227140093348,0.926120387416179,0.952698794202423,-7.64789923141272,"No","ER membrane protein complex subunit 7"
"Spart",-0.00600684286347283,6.78778928549439,-0.119864200884494,0.904996422247567,0.938621405668028,-7.93353226245922,"No","spartin"
"Tmed2",0.00598599868688324,8.66903885041586,0.180843312890044,0.857108016940984,0.907107115285571,-8.31355893710264,"No","transmembrane p24 trafficking protein 2"
"Ubald1",-0.00592717063502883,5.68306430365736,-0.0853987720450479,0.932232418736015,0.956776149134115,-7.59680660094585,"No","UBA-like domain containing 1"
"Grtp1",0.00584568455578829,1.74794238376237,0.0208189673378046,0.983460051565219,0.98990095976201,-6.24695812481286,"No","GH regulated TBC protein 1"
"Arih1",-0.00584172831911487,7.25486798371296,-0.134354062965331,0.893578155593122,0.931112337783325,-8.06035100350279,"No","ariadne RBR E3 ubiquitin protein ligase 1"
"Cpne3",-0.00583790901768,6.87302280404053,-0.120813505073788,0.904247709997168,0.938194363391309,-7.95782147082819,"No","copine III"
"Pdcl",0.00579858105927805,5.11055873862793,0.0684357349687539,0.945669312740737,0.965639573750514,-7.40633724956117,"No","phosducin-like"
"Fam171a1",-0.00578785721760064,5.0856705039298,-0.0690509423129645,0.945181688904474,0.965539949635946,-7.39791390494985,"No","family with sequence similarity 171, member A1"
"Prim2",0.0057730392072573,5.40954582148608,0.0765994555698901,0.939200380267745,0.961639350988592,-7.50588922208994,"No","DNA primase, p58 subunit"
"Qrich1",-0.00576260792914629,6.56715108567675,-0.111329114870319,0.911731818310899,0.943338709481934,-7.87089722322501,"No","glutamine-rich 1"
"Scamp1",-0.00573195165218923,6.33534862877974,-0.102877859125873,0.918407476172594,0.947167478897321,-7.80321924330447,"No","secretory carrier membrane protein 1"
"Setdb1",0.00569916789187756,6.3141718146177,0.101832070299254,0.919233966331193,0.947745019213569,-7.79695887327957,"No","SET domain, bifurcated 1"
"Cabin1",-0.00569759217472568,6.27898308674639,-0.100454390947257,0.920322887057015,0.948557567473935,-7.78635207933832,"No","calcineurin binding protein 1"
"Blmh",-0.00567902974542366,6.36801407318628,-0.103864988974409,0.917627427308417,0.946801167570094,-7.81292528753148,"No","bleomycin hydrolase"
"Gapvd1",-0.00567293386668161,6.99336758767504,-0.123509471966457,0.902121890392898,0.936293704606337,-7.99147196981529,"No","GTPase activating protein and VPS9 domains 1"
"Depdc1b",0.0056462448613466,2.88253996203356,0.0311586119896053,0.975247816428879,0.984897171712277,-6.63599422468231,"No","DEP domain containing 1B"
"Scmh1",0.00563009129910046,5.74938088407554,0.0836420652093783,0.933623103738072,0.957835841332139,-7.61907609486999,"No","Scm polycomb group homolog 1"
"Gng7",0.00558387561274451,5.05040389210099,0.0660058347377621,0.947595495380434,0.966903187479531,-7.38637464286024,"No","guanine nucleotide binding protein (G protein), gamma 7"
"Mast3",0.00556228072816845,6.6678831590059,0.11091395592853,0.912059607735819,0.943531838687476,-7.90019460725763,"No","microtubule associated serine/threonine kinase 3"
"Coa5",0.00555762899028439,6.62287248283025,0.109467363924075,0.913201886357592,0.944129159706747,-7.88730527127471,"No","cytochrome C oxidase assembly factor 5"
"Pagr1a",0.00554628590754869,4.70177613659026,0.0586091492405461,0.953460735531804,0.971109346038676,-7.26991125089314,"No","PAXIP1 associated glutamate rich protein 1A"
"Megf8",0.00554079613694609,7.9488407493654,0.150788313947441,0.880655126840203,0.921875859073175,-8.20582564870343,"No","multiple EGF-like-domains 8"
"Gnal",-0.00553664904935045,1.54712032957656,-0.019226772094684,0.984724830480264,0.990334381241491,-6.18162925539331,"No","guanine nucleotide binding protein, alpha stimulating, olfactory type"
"Uhrf2",-0.00548506308514236,7.23206010319887,-0.127490046001074,0.898984454280235,0.934488155032343,-8.05549568030553,"No","ubiquitin-like, containing PHD and RING finger domains 2"
"Fbxo31",-0.00547214199153385,6.15184650490106,-0.0933724262486779,0.925922860247919,0.952640394304011,-7.74817541313749,"No","F-box protein 31"
"Rplp2",-0.00546299918182382,8.89987750872026,-0.156388005447951,0.876259077109087,0.919082218389207,-8.35485514834806,"No","ribosomal protein lateral stalk subunit P2"
"Spc24",-0.00545198768662588,4.06948573219325,-0.0450257786743831,0.964238238462319,0.977989037888164,-7.05167608367233,"No","SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae)"
"Dgcr2",0.00543097354031041,6.97783915835152,0.113058427331095,0.910366603158792,0.942363695195185,-7.98839999044339,"No","DiGeorge syndrome critical region gene 2"
"Abhd10",-0.00538252358276662,3.95607428701555,-0.0436517628512257,0.96532883589677,0.978501392220129,-7.01242851277948,"No","abhydrolase domain containing 10"
"Riiad1",-0.00536516160963436,0.396315222794218,-0.0131108768242282,0.989583400804191,0.99337234625772,-5.84951732633592,"No","regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1"
"Ptbp1",0.00534329486517819,8.388082263916,0.155154259720221,0.877227300637335,0.919737021627994,-8.2748421570195,"No","polypyrimidine tract binding protein 1"
"Cdk2",0.00533930864881848,6.08359905720936,0.0895238852402013,0.928967642459445,0.954744530924308,-7.72717173842683,"No","cyclin dependent kinase 2"
